Date,Open,High,Low,Close,Adj Close,Volume
2017-11-09,46.049999,46.389999,45.650002,46.299999,45.724113,25570400
2017-11-10,46.040001,46.090000,45.380001,45.580002,45.013069,24095400
2017-11-13,45.259998,45.939999,45.250000,45.750000,45.180954,18999000
2017-11-14,45.700001,45.919998,45.320000,45.860001,45.289585,22201200
2017-11-15,45.389999,45.810001,45.169998,45.459999,44.894558,17157200
2017-11-16,45.630001,46.070000,45.459999,45.650002,45.082195,26439400
2017-11-17,45.500000,45.619999,44.619999,44.630001,44.074886,63798000
2017-11-20,44.730000,45.119999,44.500000,44.619999,44.065006,22420000
2017-11-21,44.720001,45.220001,44.709999,44.939999,44.381023,21871000
2017-11-22,44.939999,44.950001,44.540001,44.650002,44.094639,19538300
2017-11-24,44.549999,44.779999,44.430000,44.750000,44.193390,6465800
2017-11-27,44.419998,44.610001,44.270000,44.490002,43.936626,18202100
2017-11-28,44.650002,44.840000,44.320000,44.730000,44.173637,20194100
2017-11-29,44.849998,45.090000,43.770000,43.950001,43.403343,27036900
2017-11-30,44.360001,45.200001,44.330002,44.840000,44.282272,34145300
2017-12-01,44.730000,44.840000,43.529999,44.680000,44.124260,26656300
2017-12-04,45.020000,45.299999,44.330002,44.490002,43.936626,28000800
2017-12-05,44.599998,44.900002,43.230000,43.439999,42.899685,30626900
2017-12-06,43.139999,43.720001,42.669998,43.450001,42.909561,27710800
2017-12-07,43.459999,43.599998,42.779999,43.080002,42.544163,32708400
2017-12-08,43.349998,43.580002,43.110001,43.349998,42.810802,23154700
2017-12-11,43.279999,43.779999,43.250000,43.660000,43.116951,20425900
2017-12-12,43.470001,43.619999,43.080002,43.330002,42.791054,16557400
2017-12-13,43.650002,43.660000,43.240002,43.340000,42.800930,21399500
2017-12-14,43.430000,43.570000,43.020000,43.259998,42.721920,19644900
2017-12-15,43.400002,44.840000,43.070000,44.560001,44.005756,47477000
2017-12-18,45.150002,46.349998,45.040001,46.259998,45.684608,50369300
2017-12-19,46.299999,47.259998,45.889999,47.040001,46.454906,41421100
2017-12-20,47.470001,47.639999,46.660000,47.560001,46.968441,40935000
2017-12-21,47.540001,47.590000,46.560001,46.759998,46.178391,42963500
2017-12-22,46.330002,47.020000,46.020000,46.700001,46.119137,33913500
2017-12-26,46.279999,46.470001,45.950001,46.080002,45.506847,15533300
2017-12-27,46.110001,46.360001,46.000000,46.110001,45.536476,13359700
2017-12-28,46.360001,46.360001,45.950001,46.220001,45.645107,9504400
2017-12-29,46.209999,46.490002,46.090000,46.160000,45.585854,17394500
2018-01-02,46.380001,46.900002,46.209999,46.849998,46.267269,23370800
2018-01-03,45.470001,46.209999,43.650002,45.259998,44.697044,116479000
2018-01-04,43.520000,44.650002,42.689999,44.430000,43.877369,89209100
2018-01-05,44.430000,45.150002,43.900002,44.740002,44.183517,41824000
2018-01-08,44.270000,44.840000,43.959999,44.740002,44.183517,33733800
2018-01-09,44.700001,44.840000,43.490002,43.619999,43.077446,44282300
2018-01-10,43.330002,43.599998,42.439999,42.500000,41.971378,45735000
2018-01-11,42.799999,43.580002,42.450001,43.410000,42.870060,35371500
2018-01-12,43.450001,43.599998,43.009998,43.240002,42.702175,29973600
2018-01-16,43.549999,43.790001,42.889999,43.139999,42.603416,38367200
2018-01-17,43.549999,44.450001,43.509998,44.389999,43.837868,30742400
2018-01-18,44.400002,44.740002,44.169998,44.480000,43.926746,26826500
2018-01-19,44.619999,44.889999,44.250000,44.820000,44.262520,25780200
2018-01-22,44.799999,45.790001,44.790001,45.750000,45.180954,27706800
2018-01-23,45.810001,46.090000,45.630001,46.060001,45.487099,22135100
2018-01-24,45.900002,46.130001,44.959999,45.509998,44.943935,32464200
2018-01-25,45.880001,46.369999,45.169998,45.299999,44.736549,36758700
2018-01-26,48.380001,50.150002,48.119999,50.080002,49.457096,86916100
2018-01-29,49.599998,50.849998,49.369999,49.980000,49.358341,46304000
2018-01-30,49.480000,50.060001,48.740002,48.790001,48.183144,32814600
2018-01-31,49.230000,49.250000,47.560001,48.139999,47.541225,41619900
2018-02-01,47.700001,48.470001,47.450001,47.650002,47.057323,28840400
2018-02-02,47.320000,47.790001,46.099998,46.150002,45.575977,28663000
2018-02-05,46.349998,47.259998,44.500000,44.520000,43.966251,47869000
2018-02-06,44.020000,44.930000,43.029999,44.910000,44.652290,58145400
2018-02-07,44.580002,46.299999,44.340000,45.200001,44.940628,37508400
2018-02-08,45.279999,45.419998,42.740002,42.750000,42.504688,43151300
2018-02-09,43.500000,44.279999,42.040001,43.950001,43.697803,49301100
2018-02-12,44.150002,45.160000,44.090000,44.830002,44.572754,28379500
2018-02-13,44.590000,44.779999,44.259998,44.459999,44.204872,19517600
2018-02-14,44.070000,45.509998,44.040001,45.380001,45.119595,19922000
2018-02-15,45.880001,45.990002,44.950001,45.919998,45.656494,23536800
2018-02-16,45.820000,46.590000,45.509998,45.560001,45.298565,21475200
2018-02-20,45.459999,46.709999,45.389999,46.320000,46.054199,25512000
2018-02-21,46.669998,47.060001,45.919998,45.939999,45.676380,27527500
2018-02-22,46.139999,46.560001,45.619999,45.799999,45.537186,16946400
2018-02-23,46.340000,47.790001,46.310001,47.730000,47.456108,26040900
2018-02-26,48.200001,49.130001,48.099998,49.110001,48.828194,26992300
2018-02-27,49.369999,50.900002,49.310001,49.910000,49.623600,43624100
2018-02-28,50.180000,50.340000,49.279999,49.290001,49.007160,35541200
2018-03-01,49.500000,49.720001,47.470001,47.840000,47.565479,36326600
2018-03-02,47.200001,49.049999,46.959999,48.980000,48.698936,33310600
2018-03-05,48.570000,49.799999,48.040001,49.750000,49.464520,30826500
2018-03-06,50.160000,51.330002,50.150002,50.709999,50.419010,39132300
2018-03-07,50.180000,51.490002,50.099998,51.320000,51.025509,31801900
2018-03-08,51.790001,52.080002,50.470001,50.740002,50.448841,29481200
2018-03-09,51.270000,52.299999,51.000000,52.189999,51.890514,32727900
2018-03-12,51.860001,51.950001,50.500000,51.520000,51.224361,32044400
2018-03-13,52.520000,53.779999,51.389999,51.779999,51.482868,45573900
2018-03-14,52.060001,52.180000,51.310001,51.860001,51.562412,24993500
2018-03-15,52.230000,52.299999,50.880001,50.880001,50.588036,25631200
2018-03-16,51.169998,51.700001,50.990002,51.169998,50.876369,42559800
2018-03-19,50.740002,51.230000,49.930000,50.830002,50.538322,31115200
2018-03-20,50.880001,51.810001,50.849998,51.549999,51.254189,22215000
2018-03-21,51.549999,52.169998,51.169998,51.560001,51.264133,23239500
2018-03-22,50.740002,51.959999,50.599998,50.830002,50.538322,30916000
2018-03-23,50.590000,50.990002,49.360001,49.360001,49.076756,37683900
2018-03-26,50.740002,52.490002,50.320000,52.480000,52.178852,39306200
2018-03-27,53.009998,53.250000,50.779999,51.189999,50.896255,38777000
2018-03-28,50.500000,50.700001,49.009998,49.599998,49.315376,37970900
2018-03-29,49.980000,52.080002,49.869999,52.080002,51.781151,45265800
2018-04-02,51.689999,52.040001,47.290001,48.919998,48.639278,67187800
2018-04-03,49.000000,49.959999,48.410000,49.750000,49.464520,39432400
2018-04-04,48.099998,50.160000,48.009998,49.990002,49.703144,30370000
2018-04-05,50.009998,50.720001,49.970001,50.380001,50.090904,25115400
2018-04-06,49.790001,50.400002,48.500000,48.790001,48.510029,28215200
2018-04-09,49.160000,51.110001,49.160000,49.549999,49.265667,31437000
2018-04-10,51.119999,51.490002,50.340000,51.270000,50.975796,25906400
2018-04-11,50.990002,51.730000,50.820000,51.099998,50.806770,17568400
2018-04-12,51.490002,53.270000,51.450001,52.720001,52.417477,29781400
2018-04-13,53.060001,53.209999,51.599998,51.860001,51.562412,20884900
2018-04-16,52.290001,52.529999,51.790001,52.400002,52.099312,18855500
2018-04-17,52.910000,53.700001,52.889999,53.540001,53.232773,21228700
2018-04-18,53.520000,54.360001,53.340000,53.610001,53.302368,22164700
2018-04-19,52.950001,52.959999,51.610001,52.220001,51.920345,25422400
2018-04-20,52.169998,52.279999,50.880001,51.529999,51.234303,26910100
2018-04-23,51.689999,51.889999,50.849998,51.099998,50.806770,21706700
2018-04-24,51.869999,53.639999,51.139999,51.450001,51.154766,42494700
2018-04-25,51.860001,52.099998,50.599998,51.380001,51.085167,25752800
2018-04-26,52.259998,53.270000,52.070000,53.049999,52.745583,39575000
2018-04-27,55.439999,55.790001,52.230000,52.730000,52.427418,69888100
2018-04-30,52.560001,53.369999,51.209999,51.619999,51.323788,36417400
2018-05-01,51.639999,53.419998,51.439999,53.330002,53.023979,27600800
2018-05-02,53.090000,53.200001,52.150002,52.310001,52.009830,25778300
2018-05-03,51.889999,52.560001,51.209999,52.279999,51.980000,28561000
2018-05-04,51.619999,52.840000,51.000000,52.779999,52.779999,25642500
2018-05-07,52.860001,53.580002,52.830002,53.330002,53.330002,20285700
2018-05-08,53.290001,53.630001,52.799999,53.630001,53.630001,21026800
2018-05-09,53.759998,54.369999,53.189999,54.340000,54.340000,19827500
2018-05-10,54.549999,55.000000,54.099998,54.980000,54.980000,18715900
2018-05-11,54.619999,55.189999,54.430000,54.669998,54.669998,15405000
2018-05-14,54.770000,55.240002,54.740002,54.900002,54.900002,21878200
2018-05-15,54.580002,54.750000,53.560001,53.919998,53.919998,21712600
2018-05-16,54.169998,54.700001,53.959999,54.639999,54.639999,16260500
2018-05-17,54.549999,55.439999,54.419998,54.810001,54.810001,16872600
2018-05-18,54.529999,54.540001,53.470001,53.500000,53.500000,23679900
2018-05-21,54.360001,55.220001,53.860001,54.320000,54.320000,25367400
2018-05-22,54.730000,55.049999,54.049999,54.450001,54.450001,19009600
2018-05-23,54.000000,55.230000,53.840000,55.209999,55.209999,20496500
2018-05-24,55.180000,55.299999,54.130001,54.750000,54.750000,19443000
2018-05-25,54.799999,55.500000,54.540001,55.439999,55.439999,18550000
2018-05-29,55.119999,55.810001,54.810001,55.320000,55.320000,24157300
2018-05-30,55.889999,56.200001,55.619999,55.680000,55.680000,24711500
2018-05-31,55.669998,55.860001,55.060001,55.200001,55.200001,30962100
2018-06-01,55.840000,57.099998,55.799999,57.080002,57.080002,31121800
2018-06-04,57.009998,57.599998,56.779999,56.830002,56.830002,22438900
2018-06-05,56.900002,57.119999,56.220001,56.529999,56.529999,21687000
2018-06-06,56.529999,57.060001,56.080002,57.029999,57.029999,22955400
2018-06-07,56.919998,57.000000,55.619999,55.880001,55.880001,27596100
2018-06-08,55.560001,55.700001,54.660000,55.049999,55.049999,30822900
2018-06-11,54.799999,55.090000,54.259998,54.520000,54.520000,25752400
2018-06-12,54.869999,55.029999,54.220001,54.820000,54.820000,23294900
2018-06-13,54.980000,55.700001,54.910000,55.029999,55.029999,22631400
2018-06-14,55.450001,55.860001,55.180000,55.540001,55.540001,23419800
2018-06-15,55.169998,55.380001,54.580002,55.110001,55.110001,39148800
2018-06-18,54.299999,54.255001,52.345001,53.220001,53.220001,35380525
